915083,Ecologica Reserve Organic Shiraz Malbec 2019,La Riojana,0,75 l,10.48,13.84,110,punaviinit,Mehevä & Hilloinen,Argentiina,La Rioja,2019,Famatina Valley,Reilu kauppa,Shiraz, Malbec, ,Täyteläinen, keskitanniininen, kirsikkainen, herukkainen, karhunvatukkahilloinen,pullo,metallinen kierrekapseli,13.0,5.2,4,80.0,tilausvalikoima,7790265620145
906458,Fair & Square Red 2021 kartonkitölkki,La Riojana,1 l,10.89,10.89,110,punaviinit,Mehevä & Hilloinen,Argentiina,La Rioja,2021,Famatina Valley,Reilu kauppa,Syrah, ,Keskitäyteläinen, keskitanniininen, karhunvatukkainen, mustaherukkainen, karpaloinen, kevyen yrttinen,kartonkitölkki,muovisuljin,13.0,5.2,3,70.0,vakiovalikoima,7350084980013
951667,Raza Selection Malbec Shiraz Organic 2017,La Riojana,0,75 l,12.98,17.17,110,punaviinit,Mehevä & Hilloinen,Argentiina,La Rioja,2017,Famatina Valley,Reilu kauppa,Malbec, Syrah, ,Täyteläinen, keskitanniininen, herukkainen, boysenmarjainen, taatelinen, neilikkainen,pullo,synteettinen korkki,13.0,4.9,7,80.0,vakiovalikoima,7790265060835
489367,Achaval Ferrer Quimera 2010,Achaval Ferrer,0,75 l,49.94,66.59,110,punaviinit,Vivahteikas & Kehittynyt,Argentiina,Mendoza,2010,IP Mendoza,Täyteläinen, keskitanniininen, tumman kirsikkainen, boysenmarjainen, kypsän karpaloinen, kevyen kaakaoinen, tamminen, lämmin,pullo,luonnonkorkki,14.0,6.5,1,80.0,erikoiserä,7798091111035
440567,Alamos Malbec Organic 2021,Alamos,0,75 l,11.49,15.19,110,punaviinit,Mehevä & Hilloinen,Argentiina,Mendoza,2021,Mendoza,Malbec, ,Täyteläinen, keskitanniininen, luumuinen, mustikkainen, karhunvatukkainen, kevyen kukkainen,pullo,metallinen kierrekapseli,13.5,5.2,2,80.0,vakiovalikoima,7794450004871
939055,Altos Las Hormigas Clásico Malbec 2020,Altos Las Hormigas,0,75 l,17.98,23.97,110,punaviinit,Mehevä & Hilloinen,ympäristövastuullinen pakkaus,Argentiina,Mendoza,2020,Mendoza,Saattaa sisältää sakkaa,Malbec, ,Täyteläinen, keskitanniininen, luumuinen, karhunvatukkainen, aroniamarjainen,pullo,luonnonkorkki,13.5,5.5,2,80.0,tilausvalikoima,7798051950032
936741,Altos Las Hormigas Terroir Luján de Cuyo 2017,Altos Las Hormigas,0,75 l,19.99,26.65,110,punaviinit,Vivahteikas & Kehittynyt,Argentiina,Mendoza,2017,Mendoza,Saattaa sisältää sakkaa,Malbec, ,Täyteläinen, keskitanniininen, luumuinen, karhunvatukkainen, mausteinen,pullo,luonnonkorkki,13.5,4.7,2,80.0,tilausvalikoima,7798051950780
945913,Altos Las Hormigas Terroir Malbec 2018,Altos Las Hormigas,0,75 l,21.99,29.32,110,punaviinit,Vivahteikas & Kehittynyt,Argentiina,Mendoza,2018,Uco Valley, Mendoza,Saattaa sisältää sakkaa,Malbec, ,Täyteläinen, keskitanniininen, luumuinen, mausteinen, nahkainen,pullo,luonnonkorkki,13.5,5.5,2,80.0,tilausvalikoima,7798051950025
921767,Argento Organic Malbec Reserva 2015,Bodega Argento,0,75 l,14.98,19.84,110,punaviinit,Mehevä & Hilloinen,luomu,Argentiina,Mendoza,2015,Uco Valley,Malbec, ,Keskitäyteläinen, keskitanniininen, tumman kirsikkainen, mansikkahilloinen, karpaloinen, yrttinen, mausteinen,pullo,luonnonkorkki,14.0,4.9,80.0,vakiovalikoima,7798130462548
941387,Argento Reserva Cabernet Franc 2014,Bodega Argento,0,75 l,14.99,19.99,110,punaviinit,Mehevä & Hilloinen,Argentiina,Mendoza,2014,Mendoza,Cabernet Franc, ,Täyteläinen, keskitanniininen, mustaherukkainen, vadelmainen, pippurinen,pullo,luonnonkorkki,14.0,5.1,4,80.0,tilausvalikoima,7798130462425
451687,Argento Seleccion Malbec 2018,Argento Wine Company,0,75 l,10.48,13.84,110,punaviinit,Mehevä & Hilloinen,Argentiina,Mendoza,2018,Mendoza,Malbec, ,Keskitäyteläinen, keskitanniininen, tumman kirsikkainen, metsämansikkainen, kevyen mausteinen,pullo,metallinen kierrekapseli,13.5,5.1,3,80.0,vakiovalikoima,7798159560270
924067,Beefsteak Club Malbec 2021,E. I. Wines,0,75 l,12.49,16.52,110,punaviinit,Mehevä & Hilloinen,Argentiina,Mendoza,2021,Malbec, ,Keskitäyteläinen, keskitanniininen, tumman kirsikkainen, mausteinen,pullo,metallinen kierrekapseli,13.5,5.2,3,80.0,tilausvalikoima,5011932012325
903027,Beefsteak Club Reserve Malbec 2020,Andean Vineyards,0,75 l,25.98,34.64,110,punaviinit,Vivahteikas & Kehittynyt,Argentiina,Mendoza,2020,Uco Valley,Malbec, ,Täyteläinen, keskitanniininen, tumman kirsikkainen, mausteinen, vaniljainen,pullo,luonnonkorkki,14.5,5.1,3,80.0,tilausvalikoima,5011932012431
956585,Beefsteak Club The Mini Malbec 2021,E I Wines,0,187 l,3.98,21.28,110,punaviinit,Mehevä & Hilloinen,vegaaninen,Argentiina,Mendoza,2021,Mendoza,Malbec, ,Keskitäyteläinen, keskitanniininen, mustaherukkainen, karpaloinen, kevyen karhunvatukkainen, hennon mustapippurinen,pullo,metallinen kierrekapseli,13.5,4.9,0,80.0,vakiovalikoima,5011932012547
454597,BenMarco Expresivo 2020,Dominio del Plata,0,75 l,33.90,45.07,110,punaviinit,Vivahteikas & Kehittynyt,Argentiina,Mendoza,2020,Valle de Uco,Malbec, Cabernet Franc, Cabernet Sauvignon, ,Täyteläinen, tanniininen, herukkainen, viikunainen, boysenmarjainen, luumuinen, kevyen suklainen, tamminen,pullo,luonnonkorkki,14.5,5.9,80.0,vakiovalikoima,7798068481062
446837,BenMarco Malbec 2020,Dominio del Plata,0,75 l,21.50,28.53,110,punaviinit,Roteva & Voimakas,Argentiina,Mendoza,2020,Valle de Uco,Malbec, ,Täyteläinen, tanniininen, mustaherukkainen, karhunvatukkainen, kevyen taatelinen, hennon kukkainen, tamminen, tasapainoinen, tyylikäs, pitkä,pullo,luonnonkorkki,14.5,5.5,3,80.0,vakiovalikoima,7798068480539
954657,Bodega Piedra Negra Malbec Alta Coleccion 2021,Bodega Piedra Negra,0,75 l,14.49,19.19,110,punaviinit,Mehevä & Hilloinen,Argentiina,Mendoza,2021,Mendoza,Malbec, ,Täyteläinen, tanniininen, marjainen, mausteinen,pullo,metallinen kierrekapseli,14.0,3.2,80.0,tilausvalikoima,3480042302008
935176,Bodega Vistalba Arido Malbec 2017,Bodega Vistalba,0,75 l,15.50,20.67,110,punaviinit,Mehevä & Hilloinen,ympäristövastuullinen pakkaus,Argentiina,Mendoza,2017,Mendoza,Malbec, ,Täyteläinen, keskitanniininen, karhunvatukkahilloinen, kirsikkainen, nahkainen,pullo,metallinen kierrekapseli,14.5,4.8,2,80.0,tilausvalikoima,7798121940406
004551,Caballo de Mendoza,Altia,0,75 l,7.99,10.52,110,punaviinit,Mehevä & Hilloinen,Argentiina,Mendoza,Mendoza,Cabernet, Sangiovese, Malbec, ,Keskitäyteläinen, keskitanniininen, kevyen kirsikkainen, mansikkainen, mausteinen,pullo,metallinen kierrekapseli,14.0,4.7,80.0,vakiovalikoima,6412700455150
487307,Cameleon Organic Cabernet Sauvignon 2021,Domaine Bousquet,0,75 l,11.99,15.85,110,punaviinit,Mehevä & Hilloinen,Argentiina,Mendoza,2021,Tupungato,Cabernet Sauvignon, ,Keskitäyteläinen, keskitanniininen, mustaherukkainen, hapankirsikkainen, karhunvatukkainen, yrttinen, paahteinen,pullo,metallinen kierrekapseli,14.0,5.1,0,80.0,vakiovalikoima,7798101650585
931718,Caro 2015,Bodegas Caro,0,75 l,54.98,73.31,110,punaviinit,Roteva & Voimakas,Argentiina,Mendoza,2015,Mendoza,Saattaa sisältää sakkaa,Malbec, Cabernet Sauvignon, ,Täyteläinen, tanniininen, luumuinen, mokkainen, setrinen,pullo,luonnonkorkki,14.0,5.0,2,80.0,tilausvalikoima,7798121461000
411547,Carrascal Cabernet Sauvignon Malbec Organic 2020,Bodega Y Cavas de Weinert,0,75 l,12.98,17.17,110,punaviinit,Roteva & Voimakas,Argentiina,Mendoza,2020,Mendoza,Cabernet Sauvignon, Malbec, ,Täyteläinen, tanniininen, karhunvatukkainen, tumman kirsikkainen, mustaherukkainen, lakritsinen, mausteinen, kevyen tamminen,pullo,metallinen kierrekapseli,14.5,5.2,4,80.0,vakiovalikoima,7790417902495
499467,Carrascal Syrah 2019,Bodega Y Cavas Weinert,0,75 l,14.98,19.84,110,punaviinit,Mehevä & Hilloinen,Argentiina,Mendoza,2019,Mendoza,Saattaa sisältää sakkaa,Syrah, ,Täyteläinen, keskitanniininen, boysenmarjainen, luumuinen, kaakaoinen, kevyen neilikkainen, tamminen,pullo,luonnonkorkki,13.5,5.4,0,80.0,vakiovalikoima,7790417902624
930018,Catena Alta Cabernet Sauvignon 2017,Catena Zapata,0,75 l,39.98,53.17,110,punaviinit,Mehevä & Hilloinen,Argentiina,Mendoza,2017,Mendoza,Cabernet Sauvignon, ,Täyteläinen, tanniininen, boysenmarjainen, eukalyptuksinen, mustaherukkainen,pullo,luonnonkorkki,13.5,4.9,4,80.0,tilausvalikoima,7794450008220
438717,Catena Cabernet Sauvignon 2015,Catena Zapata,0,75 l,18.99,25.19,110,punaviinit,Vivahteikas & Kehittynyt,Argentiina,Mendoza,2015,Mendoza,Cabernet Sauvignon, Cabernet Franc, Petit Verdot, ,Täyteläinen, tanniininen, hapankirsikkainen, herukkainen, kevyen lääkeyrttinen, hennon tamminen,pullo,luonnonkorkki,13.0,4.6,0,70.0,vakiovalikoima,7794450002570
